ident,type,name,latitude_deg,longitude_deg,municipality,iso_region,icao_code,gps_code
YAMN,small_airport,El Alamein Landing,-32.537548,137.693283,Port Augusta,AU-SA,,YAMN
YAMO,small_airport,Belyando Airstrip,-21.943611,146.633333,Moray Downs,AU-QLD,,YAMO
YAMT,small_airport,Amata Airport,-26.097363,131.202732,,AU-SA,YAMT,YAMT
YAND,small_airport,Answer Downs Airport,-21.66670036315918,140.98300170898438,,AU-QLD,,YAND
YANG,small_airport,West Angelas Airport,-23.1355555556,118.707222222,,AU-WA,YANG,YANG
YANJ,small_airport,Angatja Airport,-26.100000381469727,130.39999389648438,,AU-SA,,YANJ
YANK,small_airport,Anna Creek Airport,-28.89678,136.170795,,AU-SA,YANK,YANK
YANL,small_airport,Anthony Lagoon Airport,-18.018079031,135.535068512,,AU-NT,,YANL
YANN,small_airport,Anningie Airport,-21.83169937133789,133.125,,AU-NT,,YANN
YANW,small_airport,Annitowa Airport,-21.200017,136.451139,,AU-NT,,YANW
YAOC,small_airport,Dunmore/Opal Creek Airport,-27.667778,150.932879,Dunmore,AU-QLD,,YAOC
YAOD,heliport,Australian Age of Dinosaurs Helicopter Landing Site,-22.48,143.1825,Australian Age of Dinosaurs Museum,AU-QLD,,YAOD
YAOR,small_airport,Ardmore Airport,-21.649999618530273,139.18299865722656,,AU-QLD,,YAOR
YAPA,small_airport,Anna Plains Airport,-19.26808,121.51128,Eighty Mile Beach,AU-WA,,YAPA
YAPH,small_airport,Alpha Airport,-23.652849,146.582668,Alpha,AU-QLD,YAPH,YAPH
YAPO,small_airport,Apollo Bay Airport,-38.77493,143.661175,,AU-VIC,,YAPO
YAQA,small_airport,Aquila Airfield,-25.528889,152.570007,,AU-QLD,,YAQA
YARA,medium_airport,Ararat Airport,-37.309978,142.988688,Ararat,AU-VIC,YARA,YARA
YARD,small_airport,Argadargada Airport,-21.676700592041016,136.67799377441406,,AU-NT,,YARD
YARE,small_airport,Redford Airstrip,-25.838861,147.41221,Redford Station,AU-QLD,,YARE
YARG,small_airport,Argyle Airport,-16.636944,128.451389,,AU-WA,YARG,YARG
YARI,small_airport,Arizona 1 Airport,-21.66670036315918,141.56700134277344,,AU-QLD,,YARI
YARK,small_airport,Arkaroola Airport,-30.4067,139.345993,,AU-SA,YARK,YARK
YARL,small_airport,Ardlethan Airport,-34.411265,146.85884,,AU-NSW,,YARL
YARM,medium_airport,Armidale Airport,-30.528099060099997,151.617004395,Armidale,AU-NSW,YARM,YARM
YARN,small_airport,Areyonga Airport,-24.091565,132.271228,Mereenie,AU-NT,,YARN
YARP,small_airport,Arapunya Airport,-22.316699981689453,135.6999969482422,,AU-NT,,YARP
YARS,small_airport,Ardrossan Airport,-34.447189,137.888292,,AU-SA,YARS,YARS
YARY,small_airport,Arrabury Airport,-26.69639,141.048718,Tanbar,AU-QLD,YARY,YARY
YASF,small_airport,Ashford Airport,-29.317096,151.056207,,AU-NSW,,YASF
YASS,small_airport,Bakblok Airport,-34.88669967651367,149.01499938964844,,AU-NSW,,YASS
YATL,small_airport,Atula Airport,-23.255344,136.388955,Anatye,AU-NT,,YATL
YATN,small_airport,Atherton Airport,-17.256402,145.511482,Atherton,AU-QLD,YATN,YATN
YATR,small_airport,Amphitheatre Airport,-37.18330001831055,143.39999389648438,,AU-VIC,,YATR
YATY,small_airport,Atley Airport,-28.216699600219727,119.25,,AU-WA,,YATY
YAUA,small_airport,Augathella Airport,-25.7549991607666,146.58700561523438,,AU-QLD,,YAUA
YAUG,small_airport,Tallinup-Augusta Airport,-34.328604,115.157029,Augusta,AU-WA,,YAUG
YAUL,small_airport,Aratula Airstrip,-27.97776,152.56377,,AU-QLD,,YAUL
YAUR,small_airport,Aurukun Airport,-13.354019,141.720028,Aurukun,AU-QLD,YAUR,YAUR
YAUS,small_airport,Austral Downs Airport,-20.5,137.75,,AU-NT,,YAUS
YAUV,small_airport,Auvergne Airport,-15.690555,130.008818,Auvergne Station,AU-NT,YAUV,YAUV
YAVD,small_airport,Avon Downs Airport,-20.033300399780273,137.51699829101562,,AU-NT,,YAVD
YAVM,small_airport,Avonmore Airport,-36.56669998168945,144.5500030517578,,AU-VIC,,YAVM
YAWT,small_airport,Agnes Water private Airport,-24.20224,151.8925,Agnes Water,AU-QLD,,YAWT
YAXA,heliport,Alexandra Hospital Heliport,-37.195448,145.717455,Alexandra,AU-VIC,,YAXA
YAYE,medium_airport,Ayers Rock Connellan Airport,-25.185913,130.97703,Yulara,AU-NT,YAYE,YAYE
YAYR,small_airport,Ayr Airport,-19.595832,147.324495,Ayr,AU-QLD,YAYR,YAYR
YBAB,small_airport,Baralaba,-24.19357,149.843166,Baralaba,AU-QLD,YBAB,YBAB
YBAD,small_airport,Baradine Airport,-30.955246,149.091984,,AU-NSW,YBAD,YBAD
YBAF,small_airport,Brisbane Archerfield Airport,-27.572351,153.004167,Brisbane,AU-QLD,YBAF,YBAF
YBAH,small_airport,Bauhinia Downs Airport,-16.13330078125,135.4669952392578,,AU-NT,,YBAH
YBAL,small_airport,Balladonia Airport,-32.346793,123.614945,,AU-WA,,YBAL
YBAN,small_airport,Mount Barnett Airport,-16.741453,125.905608,Wunaamin Miliwundi Ranges,AU-WA,,YBAN
YBAO,small_airport,Braidwood Airport,-35.43799,149.844406,Braidwood,AU-NSW,,YBAO
YBAR,medium_airport,Barcaldine Airport,-23.566268,145.302086,Barcaldine,AU-QLD,YBAR,YBAR
YBAS,medium_airport,Alice Springs Airport,-23.806588,133.903427,Alice Springs,AU-NT,YBAS,YBAS
YBAU,small_airport,Badu Island Airport,-10.14955,142.173665,Badu Island,AU-QLD,YBAU,YBAU
YBAW,small_airport,Barkly Downs Airport,-20.4958333333,138.474722222,,AU-QLD,YBAW,YBAW
YBBA,small_airport,Barraba Airport,-30.393709,150.597678,,AU-NSW,,YBBA
YBBC,small_airport,Bamboo Creek Airport,-20.944599151611328,120.16500091552734,Bamboo Creek Gold Mine,AU-WA,,YBBC
YBBE,small_airport,Big Bell Airport,-27.328351,117.671771,Big Bell,AU-WA,,YBBE
YBBL,small_airport,Billabalong Airport,-27.417679,115.834423,,AU-WA,,YBBL
YBBN,large_airport,Brisbane International Airport,-27.384199142456055,153.11700439453125,Brisbane,AU-QLD,YBBN,YBBN
YBBO,small_airport,Bon Bon Airport,-30.403091,135.482042,Bon Bon,AU-SA,,YBBO
YBBT,small_airport,Boort Airport,-36.138637,143.722994,Wedderburn,AU-VIC,YBBT,YBBT
YBCB,small_airport,Bencubbin Airport,-30.821446,117.867165,,AU-WA,,YBCB
YBCG,large_airport,Gold Coast Airport,-28.165962,153.506641,Gold Coast,AU-QLD,YBCG,YBCG
YBCH,small_airport,Beechworth Airstrip,-36.393333,146.696389,Beechworth,AU-VIC,,YBCH
YBCK,medium_airport,Blackall Airport,-24.431678,145.429716,Blackall,AU-QLD,YBCK,YBCK
YBCL,small_airport,Boolcarrol Station Airport,-30.035418,149.373278,,AU-NSW,,YBCL
YBCM,small_airport,Coominya,-27.3907447666,152.466545105,,AU-QLD,,YBCM
YBCR,small_airport,Batchelor Airport,-13.05663,131.028804,,AU-NT,,YBCR
YBCS,large_airport,Cairns International Airport,-16.878921,145.74948,Cairns,AU-QLD,YBCS,YBCS
YBCV,medium_airport,Charleville Airport,-26.4132995605,146.261993408,Charleville,AU-QLD,YBCV,YBCV
YBDF,small_airport,Bedford Downs Airport,-17.286699295,127.462997437,,AU-WA,YBDF,YBDF
YBDG,small_airport,Bendigo Airport,-36.739399,144.330002,,AU-VIC,YBDG,YBDG
YBDP,small_airport,Flinders Island Aviation (Bridport),-41.023798,147.416791,Bridport,AU-TAS,,YBDP
YBDS,small_airport,Birthday Siding Airport,-30.288867,134.528275,Tarcoola,AU-SA,,YBDS
YBDU,small_airport,Birrindudu Airport,-18.384522,129.437592,,AU-NT,,YBDU
YBDV,medium_airport,Birdsville Airport,-25.897499084472656,139.34800720214844,,AU-QLD,YBDV,YBDV
YBDX,small_airport,Barradale Airport,-22.863300323486328,114.96299743652344,,AU-WA,,YBDX
YBEB,small_airport,Bellburn Airstrip,-17.545,128.305,Pumululu National Park,AU-WA,YBEB,YBEB
YBEC,small_airport,Beacon Airport,-30.474864,117.879932,,AU-WA,,YBEC
YBEE,small_airport,Beverley Airport,-30.190595,139.55532,,AU-SA,YBEE,YBEE
YBEF,small_airport,Beaufort Airport,-37.45000076293945,143.25,,AU-VIC,,YBEF
YBEG,small_airport,Bening Field Airport,-19.653334,146.293671,,AU-QLD,,YBEG
YBEL,small_airport,Bothwell Airport,-42.369482,147.029538,Bothwell,AU-TAS,,YBEL
YBEO,small_airport,Betoota Airport,-25.694791,140.738339,,AU-QLD,YBEO,YBEO
YBEU,small_airport,Beulah 1 Airport,-35.95000076293945,142.41700744628906,,AU-VIC,,YBEU
YBEV,small_airport,Beverley Airport,-32.125341,116.949625,,AU-WA,,YBEV
YBEW,small_airport,Beechworth Airstrip,-31.916678,144.645553,,AU-NSW,,YBEW
YBFR,small_airport,Balfour Airport,-41.259033262799996,144.886064529,,AU-TAS,,YBFR
YBFT,small_airport,Beaufort,-37.495,143.43,,AU-VIC,,YBFT
YBFW,small_airport,Beefwood HLS,-23.311725,148.485371,,AU-QLD,YBFW,YBFW
YBGB,small_airport,Beagle Bay Airport,-17.0165,122.6464,Dampier Peninsula,AU-WA,,YBGB
YBGD,small_airport,Boolgeeda,-22.541111,117.269444,,AU-WA,YBGD,YBGD
YBGI,small_airport,Balgair Airport,-31.066699981689453,125.66699981689453,,AU-WA,,YBGI
YBGO,small_airport,Balgo Hill Airport,-20.148333,127.973889,Balgo,AU-WA,YBGO,YBGO
YBGR,small_airport,Bridgewater Airport,-36.619558,143.952109,Bridgewater On Loddon,AU-VIC,YBGR,YBGR
YBGT,small_airport,Budgerygar Airport,-25.3700008392334,143.7729949951172,,AU-QLD,,YBGT
YBGY,small_airport,Biniguy Airport,-29.504999,150.192001,,AU-NSW,,YBGY
YBHB,small_airport,Bathurst Harbour Airport,-43.421336,146.162131,Southwest,AU-TAS,,YBHB
YBHI,medium_airport,Broken Hill Airport,-32.0013999939,141.472000122,Broken Hill,AU-NSW,YBHI,YBHI
YBHK,small_airport,Bushy Park Airport,-21.266700744628906,139.7169952392578,,AU-QLD,,YBHK
YBHL,small_airport,Bindoon Hill Airstrip,-31.3403,116.188004,Bindoon,AU-WA,,YBHL
YBHM,medium_airport,Hamilton Island Airport,-20.3581008911,148.95199585,Hamilton Island,AU-QLD,YBHM,YBHM
YBHN,small_airport,Blenheim Airstrip,-27.653725,152.307673,,AU-QLD,,YBHN
YBIA,small_airport,Bingara Airport,-29.815165,150.534351,,AU-NSW,,YBIA
YBID,small_airport,Binda,-34.30256,149.357668,,AU-NSW,,YBID
YBIE,medium_airport,Bedourie Airport,-24.3461,139.460007,Bedourie,AU-QLD,YBIE,YBIE
YBII,small_airport,Balbirini Airfield,-16.72373,135.736915,,AU-NT,,YBII
YBIL,small_airport,Billiluna Airport,-19.566699981699998,127.666999817,,AU-WA,,YBIL
YBIN,small_airport,Biggenden Airport,-25.521259,152.046329,,AU-QLD,,YBIN
YBIR,small_airport,Birchip Airport,-35.999699,142.917007,,AU-VIC,YBIR,YBIR
YBIU,small_airport,Ballidu Airport,-30.592693,116.779288,,AU-WA,YBIU,YBIU
YBIZ,small_airport,Bizant Airport,-14.7402777778,144.119444444,Lakefield National Park,AU-QLD,,YBIZ
YBJW,small_airport,Banjawarn Airport,-27.66670036315918,121.5999984741211,,AU-WA,,YBJW
YBKE,medium_airport,Bourke Airport,-30.039199829101562,145.95199584960938,,AU-NSW,YBKE,YBKE
YBKS,small_airport,Barkly Wayside Inn Airport,-19.709199905395508,135.81900024414062,,AU-NT,,YBKS
YBKT,small_airport,Burketown Airport,-17.748600006103516,139.53399658203125,,AU-QLD,YBKT,YBKT
YBLA,medium_airport,Benalla Airport,-36.551899,146.007004,Benalla,AU-VIC,YBLA,YBLA
YBLB,small_airport,Billabong Road House Airport,-26.821394,114.6112,Meadow,AU-WA,,YBLB
YBLC,small_airport,Balcanoona Airport,-30.535,139.337006,,AU-SA,YBLC,YBLC
YBLD,small_airport,Brooklands Airport,-31.823078,116.799291,,AU-WA,,YBLD
YBLE,small_airport,Biloela Airport,-24.320816,150.509627,Biloela,AU-QLD,,YBLE
YBLG,small_airport,Bollards Lagoon Airport,-28.981855,140.857666,,AU-SA,,YBLG
YBLH,small_airport,Bellalie Airport,-27.011318,142.958236,,AU-QLD,,YBLH
YBLI,small_airport,Bald Hills Airport,-30.330653,152.458323,Hernani,AU-NSW,,YBLI
YBLL,small_airport,Bollon Airport,-28.051247,147.481799,,AU-QLD,YBLL,YBLL
YBLM,small_airport,Blinman Airport,-31.118600845336914,138.7259979248047,,AU-SA,,YBLM
YBLN,small_airport,Busselton Margaret River Regional Airport,-33.687222,115.400278,Busselton,AU-WA,YBLN,YBLN
YBLT,small_airport,Ballarat Airport,-37.5117,143.791,,AU-VIC,YBLT,YBLT
YBLU,small_airport,Bellevue Airport,-27.612778,120.593889,,AU-WA,,YBLU
YBMA,medium_airport,Mount Isa Airport,-20.66638,139.488468,Mount Isa,AU-QLD,YBMA,YBMA
YBMD,small_airport,Bloomfield River Airport,-15.8736000061,145.330001831,,AU-QLD,,YBMD
YBMG,heliport,Bermagui - Dickinson Oval HLS,-36.4265,150.076167,Bermagui,AU-NSW,,YBMG
YBMI,small_airport,Boomi Airport,-28.728373,149.595181,,AU-NSW,YBMI,YBMI
YBMK,medium_airport,Mackay Airport,-21.170816,149.182588,Mackay,AU-QLD,YBMK,YBMK
YBMM,small_airport,Bamawm Airport,-36.25,144.63299560546875,,AU-VIC,,YBMM
YBMR,small_airport,Barmera Airport,-34.23469,140.476792,,AU-SA,,YBMR
YBMY,small_airport,Bamyili Airport,-14.519469,132.881753,Barunga,AU-NT,YBMY,YBMY
YBNA,medium_airport,Ballina Byron Gateway Airport,-28.833236,153.561471,Ballina,AU-NSW,YBNA,YBNA
YBNC,small_airport,Bannockburn Airport,-21.799999237060547,145.08299255371094,,AU-QLD,,YBNC
YBND,small_airport,Bendick Murrell Airstrip,-34.174167,148.471944,Bendick Murrell,AU-NSW,,YBND
YBNM,small_airport,Benmara Airport,-17.918759,136.897717,,AU-NT,,YBNM
YBNR,small_airport,Browns Range Airport,-18.895556,128.941944,,AU-WA,,YBNR
YBNS,medium_airport,Bairnsdale Airport,-37.887539,147.569379,Bairnsdale,AU-VIC,YBNS,YBNS
YBNY,small_airport,Brunchilly Airport,-18.86956,134.494736,,AU-NT,,YBNY
YBOA,small_airport,Boonah Airport,-28.017922,152.675857,,AU-QLD,YBOA,YBOA
YBOC,small_airport,Booleroo Centre Airport,-32.88989,138.366382,,AU-SA,YBOC,YBOC
YBOD,small_airport,Bodalla Airport,-26.299999237060547,143.38299560546875,,AU-QLD,,YBOD
YBOG,small_airport,Boggabri Airport,-30.716699600219727,150.0500030517578,,AU-NSW,,YBOG
YBOI,small_airport,Boigu Island Airport,-9.23278,142.218002,Boigu Island,AU-QLD,YBOI,YBOI
YBOK,medium_airport,Oakey Army Aviation Centre,-27.409262,151.736727,,AU-QLD,YBOK,YBOK
YBOM,small_airport,Bombala Airport,-36.904999,149.182007,,AU-NSW,YBOM,YBOM
YBOP,small_airport,Boyup Brook Airport,-33.900001525878906,116.46700286865234,,AU-WA,,YBOP
YBOR,small_airport,Bordertown Airport,-36.268104,140.721991,Bordertown,AU-SA,,YBOR
YBOT,small_airport,Boatman Airport,-27.269279,146.901841,,AU-QLD,,YBOT
YBOU,medium_airport,Boulia Airport,-22.913299560546875,139.89999389648438,,AU-QLD,YBOU,YBOU
YBOV,small_airport,Border Village Airport,-31.639400482177734,129.01199340820312,Border Village,AU-SA,,YBOV
YBOW,heliport,Mount Barrow Helicopter Landing Site,-41.377597,147.416482,Nunamara,AU-TAS,,YBOW
YBOY,small_airport,Booylgoo Springs Airport,-27.75,119.9000015258789,,AU-WA,,YBOY
YBPI,small_airport,Brampton Island Airport,-20.804633,149.279931,,AU-QLD,YBPI,YBPI
YBPK,heliport,"Melbourne Heliport, Batman Park",-37.822272,144.956789,Melbourne,AU-VIC,,YBPK
YBPN,medium_airport,Proserpine Whitsunday Coast Airport,-20.494416,148.553583,Proserpine,AU-QLD,YBPN,YBPN
YBRA,small_airport,Benambra Airport,-36.9668665594,147.699143887,,AU-VIC,,YBRA
YBRC,small_airport,Barrow Creek Airport,-21.542202,133.871959,,AU-NT,,YBRC
YBRJ,small_airport,Burren Junction Airport,-30.159024,148.974706,,AU-NSW,,YBRJ
YBRK,medium_airport,Rockhampton Airport,-23.380019,150.475359,Rockhampton,AU-QLD,YBRK,YBRK
YBRL,small_airport,Borroloola Airport,-16.0753,136.302002,,AU-NT,YBRL,YBRL
YBRM,large_airport,Broome International Airport,-17.949194,122.2283,Broome,AU-WA,YBRM,YBRM
YBRN,medium_airport,Balranald Airport,-34.624834,143.577114,,AU-NSW,YBRN,YBRN
YBRO,small_airport,Bruce Rock Airport,-31.887467,118.115133,,AU-WA,,YBRO
YBRS,small_airport,Barwon Heads Airport,-38.256145,144.427895,Connewarre,AU-VIC,,YBRS
YBRU,small_airport,Brunette Downs Airport,-18.637472,135.938355,,AU-NT,,YBRU
YBRW,medium_airport,Brewarrina Airport,-29.975792,146.81438,,AU-NSW,YBRW,YBRW
YBRY,small_airport,Barimunya Airport,-22.673889,119.166111,,AU-WA,YBRY,YBRY
YBSG,small_airport,RAAF Base Scherger,-12.6239,142.087006,Mission River,AU-QLD,,YBSG
YBSP,small_airport,Bond Springs Airport,-23.516695,133.849525,Burt Plain,AU-NT,,YBSP
YBSR,small_airport,Blackstone Airport,-25.9867000579834,128.28799438476562,,AU-WA,,YBSR
YBSS,small_airport,Bacchus Marsh Airport,-37.733333,144.421667,Bacchus Marsh,AU-VIC,,YBSS
YBSU,large_airport,Sunshine Coast Airport,-26.593324,153.08319,Maroochydore,AU-QLD,YBSU,YBSU
YBTH,medium_airport,Bathurst Airport,-33.406817,149.651161,Bathurst,AU-NSW,YBTH,YBTH
YBTI,medium_airport,Bathurst Island Airport,-11.764966,130.615774,Wurrumiyanga,AU-NT,YBTI,YBTI
YBTK,small_airport,Bentinck Island Airport,-17.086702346801758,139.56578063964844,,AU-QLD,,YBTK
YBTL,medium_airport,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,Townsville,AU-QLD,YBTL,YBTL
YBTN,small_airport,Barton Siding Airport,-30.524589,132.675254,,AU-SA,,YBTN
YBTR,medium_airport,Blackwater Airport,-23.6031,148.807007,,AU-QLD,YBTR,YBTR
YBTS,small_airport,Battery Downs Airport,-19.433300018310547,145.85000610351562,,AU-QLD,,YBTS
YBTT,small_airport,Buttabone Airport,-31.376562,147.606774,,AU-NSW,,YBTT
YBTV,small_airport,Batavia Downs Airport,-12.6592,142.675003,,AU-QLD,,YBTV
YBUA,small_airport,Bundarra Airport,-21.966699600219727,148.5330047607422,,AU-QLD,,YBUA
YBUD,medium_airport,Bundaberg Airport,-24.905039,152.322612,Bundaberg,AU-QLD,YBUD,YBUD
YBUG,small_airport,Bulga Downs Station Airport,-28.5,119.73300170898438,,AU-WA,,YBUG
YBUI,heliport,Northwest Regional Hospital Helipad,-41.047042,145.880431,Burnie,AU-TAS,,YBUI
YBUL,small_airport,Bulgunnia Airport,-30.184458,134.905157,Bulgunnia,AU-SA,,YBUL
YBUN,small_airport,Bunbury Airport,-33.378056,115.676944,,AU-WA,YBUN,YBUN
YBUP,small_airport,Bunyip Airport,-38.016700744628906,145.75,,AU-VIC,,YBUP
YBUT,small_airport,Butheroo Station Airport,-31.76451,149.424296,Butheroo,AU-NSW,,YBUT
YBUU,heliport,Bungle Heliport,-17.544565,128.307617,Bungle Bungle,AU-WA,,YBUU
YBUX,small_airport,Bulleringa Airport,-17.649999618530273,143.8000030517578,,AU-QLD,,YBUX
YBUY,small_airport,Bunyan Airfield,-36.1342008376,149.131979942,,AU-NSW,,YBUY
YBVA,small_airport,Balaklava Airport,-34.090958,138.339801,,AU-SA,,YBVA
YBVL,small_airport,Blackville Airport,-31.58649,150.174522,,AU-NSW,,YBVL
YBVY,small_airport,Bullo River Valley Airport,-15.466699600219727,129.76699829101562,,AU-NT,,YBVY
YBWG,small_airport,Bronzewing Airport,-27.365601,121.036003,,AU-WA,,YBWG
YBWI,small_airport,Burdekin Falls Dam Airport,-20.59564,147.095504,,AU-QLD,,YBWI
YBWM,small_airport,Bulimba Airport,-16.8808002472,143.479003906,,AU-QLD,,YBWM
YBWN,small_airport,Bowen Airport,-20.017999,148.215245,Bowen,AU-QLD,YBWN,YBWN
YBWO,small_airport,Bowen Downs Airport,-22.4641,144.99785,Upper Cornish Creek,AU-QLD,,YBWO
YBWP,medium_airport,Weipa Airport,-12.677493,141.922618,Weipa,AU-QLD,YBWP,YBWP
YBWR,small_airport,Bolwarra Airport,-17.388299942,144.169006348,,AU-QLD,,YBWR
YBWS,heliport,Browse Island Heliport,-14.11058,123.549666,,AU-WA,,YBWS
YBWT,small_airport,Bowthorn Airport,-18.08329963684082,138.27499389648438,,AU-QLD,,YBWT
YBWW,large_airport,Toowoomba Wellcamp Airport,-27.558332,151.793335,Toowoomba,AU-QLD,YBWW,YBWW
YBWX,small_airport,Barrow Island Airport,-20.864444,115.406111,,AU-WA,YBWX,YBWX
YBXH,small_airport,Branxholme Airport,-37.8672981262207,141.70199584960938,,AU-VIC,,YBXH
YBYA,small_airport,Bryah Airport,-25.533300399780273,118.73300170898438,,AU-WA,,YBYA
YBYD,small_airport,Bonney Downs Station Airport,-22.266700744628906,119.88300323486328,,AU-WA,,YBYD
YBYI,small_airport,Bruny Island Airport,-43.2342,147.380005,,AU-TAS,,YBYI
YBYL,small_airport,Baryulgil Airstrip,-29.21829,152.61611,Baryulgil,AU-NSW,,YBYL
YBYO,heliport,Brymaroo Airfield,-27.2295,151.615,Brymaroo,AU-QLD,,YBYO
YBYR,small_airport,Byrock Airport,-30.658232,146.394689,Byrock,AU-NSW,,YBYR
YBYS,small_airport,Beverley Springs Airport,-16.732756,125.439105,Wunaamin Miliwundi Ranges,AU-WA,YBYS,YBYS
YBYW,small_airport,Bayswater Airport,-25.450000762939453,145.58299255371094,,AU-QLD,,YBYW
YCAB,small_airport,Caboolture Airport,-27.076027,152.987376,Caboolture,AU-QLD,,YCAB
YCAC,small_airport,Cattle Creek Airport,-17.607000351,131.548995972,,AU-NT,,YCAC
YCAE,small_airport,Campbell Town Airport,-41.967224,147.530548,Campbell Town,AU-TAS,,YCAE
YCAG,small_airport,Caiguna Airport,-32.280457,125.477943,,AU-WA,YCAG,YCAG
YCAH,small_airport,Coolah Airport,-31.773864,149.615322,,AU-NSW,YCAH,YCAH
YCAI,small_airport,Callion Airport,-30.120342,120.571334,,AU-WA,,YCAI
YCAJ,small_airport,Cadjebut Airport,-18.700000762939453,125.9000015258789,,AU-WA,,YCAJ
YCAL,small_airport,Castlemaine Airport,-37.134218,144.158231,,AU-VIC,,YCAL
YCAM,small_airport,Cannington Station Airport,-21.875,140.89999389648438,,AU-QLD,,YCAM
YCAN,small_airport,Cannon Hill Community Airport,-12.3549,132.94495,Cannon Hill,AU-NT,,YCAN
YCAR,medium_airport,Carnarvon Airport,-24.884337,113.666393,Carnarvon,AU-WA,YCAR,YCAR
YCAS,small_airport,Casino Airport,-28.881304,153.060724,,AU-NSW,YCAS,YCAS
YCBA,medium_airport,Cobar Airport,-31.538299560546875,145.79400634765625,,AU-NSW,YCBA,YCBA
YCBB,medium_airport,Coonabarabran Airport,-31.3325,149.266998,,AU-NSW,YCBB,YCBB
YCBE,small_airport,Canobie Airport,-19.479400634799998,140.927001953,Canobie,AU-QLD,,YCBE
YCBG,small_airport,Cambridge Aerodrome,-42.827498,147.478337,Cambridge,AU-TAS,,YCBG
YCBH,heliport,Cairns Base Hospital Heliport.,-16.911465,145.768924,Cairns,AU-QLD,,YCBH
YCBN,small_airport,Cape Barren Island Airport,-40.390537,148.016933,Cape Barren Island,AU-TAS,,YCBN
YCBO,small_airport,Cape Borda Airport,-35.75669860839844,136.59800720214844,,AU-SA,,YCBO
YCBP,medium_airport,Coober Pedy Airport,-29.038312,134.722166,Coober Pedy,AU-SA,YCBP,YCBP
YCBR,small_airport,Collarenebri Airport,-29.523239,148.578243,,AU-NSW,YCBR,YCBR
YCCA,medium_airport,Chinchilla Airport,-26.771947,150.617571,Chinchilla,AU-QLD,YCCA,YCCA
YCCF,small_airport,Cape Crawford Airport,-16.687676,135.730097,McArthur,AU-NT,,YCCF
